source,rating,text,date,order_type,meal_type,price_per_person,food_rating,service_rating,atmosphere_rating,recommended_dishes,wait_time,user_location,user_reviews,user_elite,feedback_useful,feedback_funny,feedback_cool
Yelp,4.0,It's hard to find good authentic Thai in the north valley. Spice it Up lives up to their name and takes their place at the head of the table for north valley Thai! The noodles were spectacular... the Thom Ka not so much. The soup was far to sweet. Everything else was wonderful tho!,2019-01-13T23:07:50Z,,,,,,,,,"San Fernando, CA",54.0,,2.0,1.0,1.0
Yelp,5.0,"I've always liked this place, and though they've had owners changes... its only gotten better. Great quality food for great prices. They have amazing service too. Always a first choice for thai food.",2019-10-20T22:08:26Z,,,,,,,,,"Granada Hills, CA",79.0,,0.0,0.0,0.0
Yelp,5.0,Very good food and friendly staff! My favorite is the Spicy Beef Salad although everything is delicious!!,2020-05-10T23:17:28Z,,,,,,,,,"Granada Hills, CA",8.0,,0.0,0.0,0.0
Yelp,4.0,It was my first time going to this place and it was amazing. I was actually going to the subway next door but they have the menu right on the window and it just drew us right in. We ordered the chicken soup and 2 other plates and I just had to leave a good review.,2019-06-02T21:24:15Z,,,,,,,,,"Arleta, Los Angeles, CA",5.0,,1.0,0.0,0.0
Yelp,2.0,"I picked this place cause it has such great reviews online but was disappointed, the meat was dry and tasteless chili oil and soy sauce where musts didn't make it much better, the rice they use is cheap short grain rice I don't think I'll be back here hopefully I can find a decent Thai the Thai iced coffee was good tho the attendant/cashier was really really nice so that's a plus",2022-01-14T01:04:26Z,,,,,,,,,"Gallup, NM",6.0,,0.0,0.0,0.0
Yelp,4.0,The food was amazing and they had many options. I specifically had the Pad Se Ew and it was on point. I went for their 8 dollar lunch special but the options were limited for that. There is a $10 minimum for card so I ended up ordering a tea but she forgot about it. All in all I really went for the food and it was good. It's new so give it a try. Hopefully their service gets better.,2017-04-02T22:40:47Z,,,,,,,,,"PORTER RANCH, CA",18.0,,1.0,0.0,0.0
Yelp,3.0,"I ordered the Orange Chicken Lunch special a few days ago. The price was right @ 8$ but the flavor wasn't anything special. The chicken was crispy and could have been excellent, but the sauce was 4/10 on Flavortown. Parking is horrendous so don't expect to find any readily available. The entrance to the restaurant smells like urine, vomit, and feces. Homeless people during the night I'm guessing. Please clean up the outside of your establishment. That means every morning if you have to. I will not be returning.",2017-07-28T21:13:42Z,,,,,,,,,"Granada Hills, Los Angeles, CA",416.0,,0.0,0.0,0.0
Yelp,5.0,Consistently very great food and good service. One of my go to easy restaurants for pickup or quick dine in! Highly recommended.,2019-09-14T03:55:10Z,,,,,,,,,"GRANADA HILLS, CA",5.0,,0.0,0.0,0.0
Yelp,5.0,"First time here Good service, Great food, Clean place, Cozy condition. I really like the thai fried rice and for sure I will come back here",2017-08-01T03:52:44Z,,,,,,,,,"North Hollywood, CA",2.0,,0.0,0.0,0.0
Yelp,2.0,"I have never written a yelp review, but I am just SUPER disappointed by this place and don't understand its 4 star rating. I ordered my food through door dash and didn't receive my peanut sauce. The pad-See-ew was so basic. Had no Thai flavors and maybe 5 pieces of broccoli. Tasted like something I could've made at home without trying too hard. :( the rice was also sub par. I'm so disappointed and definitely a waste of $30. I should've paid the $10 delivery fee from another place. I highly suggest you do not eat here if you're looking to fulfill your Thai food craving. If you're looking for mediocre food with some flavor, but not a Thai flavor then this is okay.",2018-12-27T22:16:50Z,,,,,,,,,"Koreatown, Los Angeles, CA",1.0,,1.0,0.0,0.0
Yelp,2.0,"I am happy that my order was ready on time but very upset that my order was all wrong. My boyfriend went to go pick it up I just told him that I had already payed for it and it was under my name. I ordered mild pad Thai with chicken and a large thai tea. When he came home they had given him a small thai iced tea and spicy pad Thai. I am sensitive to spice so I couldn't eat it which I'm very upset about. This is the second time I come here the first time was delicious, it was also take out and the order came out perfectly. This time, I'm just disappointed.",2018-01-05T00:25:08Z,,,,,,,,,"Simi Valley, CA",9.0,,0.0,0.0,0.0
Yelp,3.0,"I came here last night before they were about to close. I always give the benefit of the doubt to every new place I try. I called for a pick up order and it's normal service like every place else. Just always make sure when you go to any place that you'll be charged extra if you want rice with the order. The food was decent, parking is a problem since there's not much spots. I also ordered there sticky rice w/ mangos.. now that was yummy!! Will be back for more !! Price is decent as well.",2018-04-21T22:46:38Z,,,,,,,,,"Los Angeles, CA",7.0,,0.0,0.0,0.0
Yelp,4.0,"Wanted some good food that would deliver. This hit the mark! No more cardboard, game tile pizza for us! So hit the spot!",2020-04-09T07:13:55Z,,,,,,,,,"Rancho Cordova, CA",10.0,,0.0,0.0,0.0
Yelp,5.0,Really good place very recommended combination rice was on point. Place was very clean and well remodeled to be honest the best thai food ever,2018-10-31T19:07:35Z,,,,,,,,,"Los Angeles, CA",15.0,,1.0,0.0,1.0
Yelp,5.0,Spicy noodles are delicious!! It was so flavorful! One of the best i've had. It wasn't too heavy and the portions are a good size! Unfortunately that's all I tried but i'll be back to explore the menu! They were very attentive.,2019-09-13T01:25:55Z,,,,,,,,,"Mid City, Los Angeles, CA",12.0,,0.0,0.0,0.0
Yelp,5.0,solid food with good service too! I believe his name was Nicky and he was an excellent server! Would recommend,2018-12-28T07:03:03Z,,,,,,,,,"Simi Valley, CA",2.0,,1.0,0.0,0.0
Yelp,5.0,Love this place! I go almost once a week. Always great service and great food! Nicky is the man!,2019-01-23T01:53:46Z,,,,,,,,,"Granada Hills, CA",13.0,,0.0,0.0,1.0
Yelp,5.0,Probably one of the best Thai places I've eaten at! Customer service is great as well!,2021-12-07T03:07:29Z,,,,,,,,,"Lancaster, CA",38.0,,0.0,0.0,0.0
Yelp,4.0,"Having never been in the restaurant, I don't know what the actual location is like. My wife picked up some panang and green curry plus some orange chicken to go. We get Thai quite a bit and this is definitely above average. The green curry was one of the best I have ever had. We will be ordering from here again very soon, and I look forward to trying some of their other dishes.",2017-06-04T22:04:25Z,,,,,,,,,"Granada Hills, CA",73.0,,0.0,0.0,0.0
Yelp,5.0,Best Tom Yum soup I have ever had in my entire life. I will only go here going forward. It's crazy how good it is. Get it spicy if you like heat. So freakin' yummy!!!,2020-03-06T18:50:46Z,,,,,,,,,"Los Angeles, CA",55.0,,0.0,0.0,0.0
Yelp,5.0,"Phenomenal atmosphere, service, and food. Since moving to the valley 3 months ago I have tried many different Thai places, but this one will now be my consistent spot. Food came out at an appropriate rather quickly and they paid close attention to water refills. All staff were friendly and I will certainly be going back.",2022-03-02T05:02:12Z,,,,,,,,,"Thousand Oaks, CA",2.0,,0.0,0.0,0.0
Yelp,5.0,"Love this place! We come here all the time and it's always delicious. The Tom Kah (coconut milk soup), pad Thai, and red curry and Panang curry are our favorite. Also, the appetizer with roti and curry dipping sauce is dangerously good. Do not order because you will be craving to eat it again for the next week! So good! And the owner is very nice :)",2018-11-12T02:05:02Z,,,,,,,,,"Upland, CA",173.0,,0.0,0.0,1.0
Yelp,5.0,"Absolutely amazing customer service on the phone, I've called many Thai places in the area, they're always short and nasty on the phone Nicky was really REALLY nice... He was very helpful, he took his time, he was patient and most important he was professional and friendly. I also really really like the food, it was very gourmet and the prices were amazing you will not be disappointed if you go to this place best Thai restaurant in the area period!! If I could give 10 stars I would !!!!!!",2021-09-21T03:55:42Z,,,,,,,,,"Los Angeles, CA",46.0,,0.0,0.0,0.0
Yelp,5.0,"Good spot to eat , the food here is really delicious the rice noodles nick recommended were worth it glad I came here to eat for lunch",2020-01-10T20:41:21Z,,,,,,,,,"San Francisco, CA",2.0,,0.0,0.0,0.0
Yelp,5.0,Tried for the first time tonight. We will definitely be back. All the food was really good and not oily like some places.,2021-09-10T04:55:13Z,,,,,,,,,"Financial District, San Francisco, CA",6.0,,0.0,0.0,0.0
Yelp,5.0,I came here for lunch and it was so good. I ordered the yellow curry lunch special and it was delicious. The food came out quickly and the service was great!!,2019-09-06T23:07:29Z,,,,,,,,,"Los Angeles, CA",1.0,,0.0,0.0,0.0
Yelp,5.0,"This is probably the best Thai food Ive ever had. Definitely would recommend this with Thai cravings. The owner was great and always so attentive to us and everybody else. Great customer, service our food was great it was just right.",2017-05-23T22:15:54Z,,,,,,,,,"Granada Hills, CA",11.0,,0.0,0.0,0.0
Yelp,5.0,Great new place wonderful service and delicious food all around great spot for Thai food definitely worth trying.,2017-02-16T22:17:02Z,,,,,,,,,"Los Angeles, CA",36.0,,0.0,0.0,0.0
Yelp,5.0,"Bomb little Thai spot. The food was delicious and they were fast at cooking it. The large Tom Kha coconut shrimp soup was top notch, prob one of the best I've tried. I've been to Ocha Thai in hollywood and a few other well known Thai spots. Good large portion to share with 2-3 ppl max, enough spice, and a sweet creamy flavor with all the right seasonings not to mention lots of shrimp (they don't skimp you on the shrimp). We also ordered the Shyly Shrimp, which were basically wonton wrapped shrimps deep fried and served with sweet and sour sauce. Perfectly cooked and the right crunch. The Thai ice tea was delicious as well. Chicken pad Thai was full of flavor and again a big portion worthy of sharing with 2 people. The guy was super cool and very attentive to service. I will mention one thing, I ordered the chicken fried rice and me personally it was not my cup of tea. I didn't notice they put basil leaves it in and I don't like basil but that's not their fault, my fault for not reading the menu properly. All in all, try this spot. Lots of take out orders and plenty of seating space. They are definitely doing something right when it's super busy!",2018-04-29T22:04:12Z,,,,,,,,,"Reseda, CA",109.0,,1.0,0.0,1.0
Yelp,4.0,Very good super fresh ingredients with lots of flavors. Service is excellent and over all the cleanliness of the establishment is great. I will definitely be going back to enjoy great service food .,2019-07-07T19:28:35Z,,,,,,,,,"Pacoima, Los Angeles, CA",14.0,,0.0,0.0,0.0
Yelp,5.0,This place is so good!! My husband and I are both vegan and they can make lots of yummy things vegan (the green curry is so good) We will definitely be back = ),2019-09-23T01:08:46Z,,,,,,,,,"CA, CA",16.0,,0.0,0.0,0.0
Yelp,5.0,"We just stumbled upon this little hole in the wall place. We each ordered a lunch special and for $9 it's a great deal! It came with the most amazing spicy soup with ginger and lemongrass in it. I tried the pad thai and my boyfriend had the Mongolian Beef. Both were delicious! The waiter, Nicky, was friendly and he made great conversation with us. They were pretty busy, but we got served at lightning speed!",2018-12-14T21:50:33Z,,,,,,,,,"Kettleman City, CA",28.0,,0.0,0.0,0.0
Yelp,5.0,"This restaurant is real Thai food. The owner, Apple, personal taste every dish to make sure it is consistent. She won't serve it to a customer if it doesn't meet her standards. Best Thai food in town.",2019-09-14T05:31:48Z,,,,,,,,,"North Hollywood, Los Angeles, CA",1.0,,0.0,0.0,0.0
